id,source,doi,title,abstract,year,venue,authors,institutions,country_codes,cited_by_count,is_oa,oa_status,issn,keywords,block
https://openalex.org/W2383560896,openalex,10.11873/j.issn.1004-0323.2005.3.321,SEBAL Model and Its Application in the Study of Regional Evapotranspiration,"Evapotranspiration is an important parameter in the balance of the earth's surface energy and water, the development of remote sensing has promoted the study of regional evapotranspiration. Based on the equation of the balance of energy, using remote sensing data including VIS/NIR/TIR and a few of weather data, the SEBAL model can calculate the daily regional evapotranspiration. In this paper, theory?flow and method to retrieve main parameters of this model are expresses in detail, using Landsat7 ETM~+ data and SEBAL model, the evapotranspiration of Luancheng County in Hebei Province is studied, we got several surface character parameters and evapotranspiration map in one day. Adopting P-M equation, the quantity of evapotranspiration is 5.64 mm·d~(-1),the quantity evapotranspiration in sullage-irrigation area retrived from model is 5.4～7.4 mm·d~(-1),because the soil water and crop situation in sullage-irrigation area are better than others,it shows the result of simulation is in reason.",2005,Yaogan jishu yu yingyong,Lei Hongjun,Center for Agricultural Resources Research,CN,6,False,closed,1004-0323,Evapotranspiration; Energy balance; Environmental science; Water balance; Irrigation; Hydrology (agriculture); Geology; Physics; Agronomy; Ecology,ETo_Software_Tools
https://openalex.org/W2189336344,openalex,,"Sensitivity analysis of climatic parameters on Reference Evapotranspiration (ETo) calculated by FAO Penman - Monteith Equation (CROPWAT MODEL 8.0) for Sub-humid to humid areas of Arsi Zone, Ethiopia","The sensitivity of reference evapotranspiration calculated by CROPWAT 8.0 model to climate variables in Kulumsa and Meraro, Arsi Zone Ethiopia has been investigated. Sensitivity analysis of ETo to minimum temperature, maximum temperature, relative humidity, wind speed and sunshine hours were conducted using SAS 9.0 and Excel based on correlation coefficient, linear regression and root mean square error (RMSE). The sensitivity coefficients were derived for each variable on a monthly basis. The results of correlation, linear regression and RMSE between the reference evapotranspiration and climatic variables showed that during annual and dry season period, relative humidity and maximum temperature showed high negative and positive correlation coefficient respectively for both Kulumsa and Meraro study sites but during rainy season, sunshine hours and relative humidity showed high positive and negative correlation for Kulumsa and Meraro study sites. For Kulumsa study site, relative humidity, maximum temperature and wind speed showed high regression coefficient and low root mean square error for annual, dry season and rainy season respectively, while relative humidity showed high regression coefficient and low root mean square error for both annual and rainy season for Meraro study site. However during the dry season at Meraro study site, maximum temperature showed high regression coefficient and low root mean square error.",2014,,Wubengeda Admasu; Kassu Tadesse; Tilahun Hordofa; Dawit Habte,,,3,False,closed,,Relative humidity; Evapotranspiration; Correlation coefficient; Mean squared error; Linear regression; Sunshine duration; Wind speed; Coefficient of determination; Dry season; Regression analysis; Wet season; Mathematics; Penman–Monteith equation; Environmental science; Atmospheric sciences; Statistics; Meteorology; Geography; Ecology; Geology,ETo_Software_Tools
https://openalex.org/W2175220423,openalex,10.1175/1520-0493(1997)125<0384:tiomha>2.0.co;2,The Influence of Mesoscale Humidity and Evapotranspiration Fields on a Model Forecast of a Cold-Frontal Squall Line,"Satellite imagery and rain gauge data are combined to create mesoscale detail in the initial states of relative humidity (RH) and surface moisture availability (M) for a mesoscale model simulation. The most profound impact of inserting the mesoscale initial fields was the development of a strong vertical circulation transverse to an intensifying cold front that triggered an intense frontal rainband similar to a severe squall line that was observed to develop explosively. This paper explores the causative factors leading to the formation of this intense circulation and the sensitivity of the model to the mesoscale initial fields. A substantial gradient in the initialized RH and M fields occurred across the cold front in the region where the observed frontal squall line formed. In contrast to the control run, the model simulations that incorporated the mesoscale initial analysis displayed considerable daytime warming just ahead of the front. This warming was due principally to a reduction in the RH (and, hence, low-level cloud cover) east of the front, although an increase in the cross-frontal M gradient did contribute about 25% of the warming. Increased sensible heat fluxes at the expense of decreased latent heat fluxes led to a much deeper and well-mixed prefrontal boundary layer, a more erect frontal surface, and an updraft jet just ahead of the front. A density current–like flow developed in the cold air immediately behind the front only in the presence of this cross-frontal gradient in sensible heating. Much improved forecasts of the location and timing of the frontal squall line and other precipitation systems resulted from the mesoscale initial analysis. The initial RH and M fields possessed sufficient resolution and consistency with the model dynamics to have a positive influence on the forecasts for a period of at least 12 h. This study provides evidence that differential cloud cover and evapotranspiration fields can have important impacts on frontal behavior when strong synoptic dynamics are present. Future research should attempt to improve the modeling of evapotranspiration processes, develop more objective satellite-based humidity analysis techniques, and obtain in situ mesoscale data for verification of the retrieved atmospheric and soil moisture fields.",1997,Monthly Weather Review,Steven E. Koch; Ahmet Aksakal; Jeffery T. McQueen,,,66,False,closed,0027-0644,Mesoscale meteorology; Squall line; Cold front; Front (military); Climatology; Rainband; Secondary circulation; Environmental science; Potential temperature; Sensible heat; Meteorology; Warm front; Frontogenesis; Atmospheric sciences; Temperature gradient; Latent heat; Airflow; Geology; Geography; Physics,ETo_Software_Tools
https://openalex.org/W4317106928,openalex,10.3390/su15031768,"Investigation of Irrigation Water Requirement and Evapotranspiration for Water Resource Management in Southern Punjab, Pakistan","Water scarcity and water quality degradation are exacerbated by climate change in all countries, including Pakistan. The use of water in agriculture is one of the most predominant resources, so reducing consumption and improving resource management is of utmost importance. In the past few decades, excessive irrigation has led to severe water scarcity and reduced water quality. This study determined the irrigation requirements for cotton, rice, and wheat, using the CROPWAT model in Southern Punjab (Multan District). In the study area, evapotranspiration ranged from 1.8 to 10.24 mm/day, while effective rainfall ranged from 2 to 31.3 mm. Rice, cotton, and wheat each required 996.4, 623.3, and 209.5 mm of irrigation, respectively. Among rice, cotton, and wheat, the total net irrigation was 72.4, 67.8, and 44.1 mm, respectively, while the total gross irrigation was 103.5, 99.8, and 63 mm. The CROPWAT model showed a moderately useful result for identifying irrigation needs in Southern Punjab. The study emphasizes the need for groundwater harvesting and water management technologies to implement a water management system that reduces water shortages.",2023,Sustainability,Sajjad Hussain; Muhammad Mubeen; Wajid Nasim; Shah Fahad; Musaddiq Ali; Muhammad Azhar Ehsan; Ali Raza,Abdul Wali Khan University Mardan; COMSATS University Islamabad; Columbia University; Islamia University of Bahawalpur; Jiangsu University,CN;PK;US,53,True,gold,2071-1050,Irrigation; Environmental science; Water scarcity; Evapotranspiration; Irrigation management; Agriculture; Water resource management; Water resources; Farm water; Irrigation statistics; Water conservation; Economic shortage; Water use; Agronomy; Deficit irrigation; Geography; Biology; Ecology,ETo_Software_Tools
https://openalex.org/W4387942376,openalex,10.4236/jwarp.2023.1510030,Estimation of the Actual Evapotranspiration by the SEBAL Method in the Irrigated Rice Perimeter of Zatta (Yamoussoukro—C&amp;amp;ocirc;te d’Ivoire),"In this study, the SEBAL (Surface Energy Balance Algorithm for Land) model was used to map the spatio-temporal distribution of actual evapotranspiration in the Yamoussoukro department (Côte d’Ivoire). Like other regions of the country, the Yamoussoukro district is confronted with the phenomenon of evapotranspiration (ET). This is a very important component that comes into play in the water balance but also in the calculation of the water needs of agricultural crops. Consequently, its estimation is of paramount importance in research related to the rational management of water resources, particularly agricultural water. The objective of this study was to analyze the spatio-temporal distribution of actual evapotranspiration (AET) as a function of land cover and land use. The methodology used is based on the SEBAL model which uses remote sensing (Landsat 8_OLI/TIRS) and climatic data to estimate actual evapotranspiration and analyze the spatio-temporal distribution of AET. The results reveal that the AET varied from 0 to 5.44 mm/day over the period from December 2019 to February 2020 with an average value of 4.92 mm/day. The highest average values occurred for water bodies (4.90 mm/day) and flooded vegetation (4.88 mm/day) while the lowest values occurred in residential areas (2.04 mm/day). Furthermore, the results show that the difference between the SEBAL model and the FAO-Penman-Monteith method is minimal with an average RMSE of 0.36 mm/day for all the satellite images. This study demonstrates the considerable potential of remote sensing for the characterization and estimation of spatial evapotranspiration in the Zatta irrigated rice-growing area.",2023,Journal of Water Resource and Protection,Junias Léandre Kra; Moïse Botou Adahi; Brice Arthur Konan-Waidhet; Jean-Yves Konan N’Guessan; Joël Doyéré Koné; Emmanuel Nogbou Assidjo,Institut National Polytechnique Félix Houphouët-Boigny; Université Jean Lorougnon Guédé,CI,3,True,diamond,1945-3094,Evapotranspiration; Environmental science; Water balance; Cote d ivoire; Hydrology (agriculture); Estimation; Vegetation (pathology); Agricultural land; Land cover; Agriculture; Energy balance; Satellite; Land use; Remote sensing; Geography; Ecology; Geology,ETo_Software_Tools
https://openalex.org/W2316931610,openalex,10.1061/40792(173)556,Satellite-Based Evapotranspiration by Energy Balance for Western States Water Management,"METRICTM (Mapping Evapotranspiration at high Resolution and with Internalized Calibration) is an image-processing model comprised of multiple submodels for calculating evapotranspiration (ET) as a residual of the surface energy balance. METRIC is a variant of SEBAL, an energy balance process developed in the Netherlands by Bastiaanssen. METRIC was extended for application to mountainous terrain and to provide tighter integration with ground-based reference evapotranspiration. METRIC has been applied with Landsat images in southern Idaho, southern California, and New Mexico to predict monthly and seasonal ET for water rights accounting and for operation of ground water models. ET ""maps"" (i.e., images) via METRIC provide the means to quantify, in terms of both the amount and spatial distribution, the ET on a field by field basis. The ET images generated by METRIC show a progression of ET during the year as well as distribution in space. Comparisons between ET by METRIC, ET measured by lysimeter and ET predicted using traditional methods have been made on a daily and monthly basis for a variety of crop types and land-uses. The results suggest that METRIC or similar methods hold substantial promise as efficient, accurate, and inexpensive procedures to predict the actual evaporation fluxes from irrigated lands throughout a growing season.",2005,,Richard G. Allen; Masahiro Tasumi; Anthony Morse; Ricardo Trezza,Kimberly-Clark (Canada); Kimberly-Clark (United States); Northwest Watershed Research Center; University of Idaho; University of the Andes,CA;US;VE,40,False,closed,,Evapotranspiration; Lysimeter; Metric (unit); Terrain; Water balance; Environmental science; Remote sensing; Satellite; Calibration; Energy balance; Field (mathematics); Hydrology (agriculture); Mathematics; Geography; Statistics; Soil science; Geology; Cartography; Soil water; Physics,ETo_Software_Tools
https://openalex.org/W3163124905,openalex,10.3390/agriculture11050424,Evaluating the SSEBop and RSPMPT Models for Irrigated Fields Daily Evapotranspiration Mapping with MODIS and CMADS Data,"It is of great convenience to map daily evapotranspiration (ET) by remote sensing for agricultural water management without computing each surface energy component. This study used the operational simplified surface energy balance (SSEBop) and the remote sensing-based Penman–Monteith and Priestly–Taylor (RSPMPT) models to compute continuous daily ET over irrigated fields with the MODIS and CMADS data. The estimations were validated with eddy covariance (EC) measurements. Overall, the performance of RSPMPT with locally calibrated parameters was slightly better than that of SSEBop, with higher NSE (0.84 vs. 0.78) and R2 (0.86 vs. 0.81), lower RMSE (0.78 mm·d−1 vs. 0.90 mm·d−1), although it had higher bias (0.03 mm·d−1 vs. 0.01 mm·d−1) and PBias (1.41% vs. 0.59%). Due to the consideration of land surface temperature, the SSEBop was more sensitive to ET’s change caused by irrigation before sowing in March and had a lower PBias (6.7% vs. 39.8%) than RSPMPT. On cloudy days, the SSEBop is more likely to overestimate ET than the RSPMPT. To conclude, driven by MODIS and CMADS data, the two simple models can be easily applied to map daily ET over cropland. The SSEBop is more practical in the absence of measured data to optimize the RSPMPT model parameters.",2021,Agriculture,Qifeng Zhuang; Yintao Shi; Hua Shao; Gang Zhao; Dong Chen,Nanjing Hydraulic Research Institute; Nanjing Tech University,CN,8,True,gold,2077-0472,Evapotranspiration; Eddy covariance; Environmental science; Energy balance; Irrigation; Water balance; Vegetation (pathology); Precipitation; Remote sensing; Hydrology (agriculture); Meteorology; Ecosystem; Geography; Agronomy; Geology; Physics,ETo_Software_Tools
https://openalex.org/W1982887448,openalex,10.1016/j.rse.2009.05.007,Estimation of evapotranspiration in a mid-latitude forest using the Microwave Emissivity Difference Vegetation Index (EDVI),,2009,Remote Sensing of Environment,Rui Li; Qilong Min; Bing Lin,"Langley Research Center; University at Albany, State University of New York",US,55,False,closed,0034-4257,Evapotranspiration; Environmental science; Emissivity; Vegetation (pathology); Leaf area index; Remote sensing; Satellite; Daytime; Atmospheric sciences; Diurnal cycle; Enhanced vegetation index; Meteorology; Normalized Difference Vegetation Index; Geography; Vegetation Index; Geology,ETo_Software_Tools
https://openalex.org/W3334796,openalex,10.1016/0735-6757(88)90198-2,"Adaptation of SEBAL for estimating groundnuts evapotranspiration, in Cyprus","Pericardial tamponade persists as a diagnostic challenge to the clinician. The immediate diagnosis is particularly difficult when the patient is well compensated hemodynamically. In contrast to the deceptively stable appearance, the patient is at increased risk due to delayed onset, recognition, and therapy. A case of penetrating thoracic trauma is presented in which the concern about pericardial tamponade was considerable. However, the elements of clinical assessment were inconclusive. Two-dimensional echocardiography was employed in the emergency department to detect a pericardial effusion and thus avoid delayed management. Pericardial tamponade and associated vascular injuries were confirmed at surgery.",2012,The American Journal of Emergency Medicine,G. Papadavid; Diofantos Hadjimitsis,Agrárközgazdasági Intézet; Cyprus University of Technology,CY;HU,5,False,closed,0735-6757,Evapotranspiration; Remote sensing; Environmental science; Irrigation; Elevation (ballistics); Lysimeter; Irrigation management; Satellite; Ground truth; Water balance; Soil water; Geography; Agronomy; Computer science; Mathematics; Soil science; Ecology; Geology,ETo_Software_Tools
https://openalex.org/W2069862096,openalex,10.1117/12.2029873,Assessing daily actual evapotranspiration through energy balance: an experiment to evaluate the selfpreservation hypothesis with acquisition time,"An operational use of the actual evapotranspiration estimates requires the integration from instantaneous to daily values. This can commonly be achieved under the hypothesis of daytime self-preservation of the evaporative fraction. In this study, it has been evaluated the effect of this assumption on the assessment of daily evapotranspiration from proximity sensing images acquired at hourly intervals over a homogeneous olive groove. Results have been validated by comparison with observations made by a micrometeorological (EC-flux tower) and an eco-physiological (sap flux) sensor. SEBAL model has been applied to thermal and multispectral images acquired during a clear day on August 2009 trough a FLIR A320G thermal camera and a Tetracam MCA II multispectral camera, installed on a tethered helium balloon. Thermal and multispectral images were characterized by very high spatial resolution. This experiment aims to analyze two effects: 1) the consistency of the self-preservation hypothesis for daily estimates of the actual evapotranspiration from hourly assessments at different times of the day; 2) the effects of the spatial resolution on the performances of the energy balance model. To evaluate the effects of the spatial resolution, semi-hourly observations made by a flux tower and sap-flow measures were compared to the evapotranspiration estimates performed using downscaled images at resolutions close to canopy sizes (2, 5 and 10 m). Results show that the best estimates are obtained with a spatial resolution comparable to the average size of the canopy with images taken approximately at 10 UTC.",2013,"Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",Antonino Maltese; Fulvio Capodici; Giuseppe Ciraolo; Goffredo La Loggia; Giovanni Rallo,University of Palermo,IT,6,False,closed,0277-786X,Evapotranspiration; Environmental science; Multispectral image; Image resolution; Energy balance; Remote sensing; Eddy covariance; Meteorology; Computer science; Geology; Geography; Physics,ETo_Software_Tools
https://openalex.org/W1815401404,openalex,10.5194/hess-19-4653-2015,The SPARSE model for the prediction of water stress and evapotranspiration components from thermal infra-red data and its evaluation over irrigated and rainfed wheat,"Abstract. Evapotranspiration is an important component of the water cycle, especially in semi-arid lands. A way to quantify the spatial distribution of evapotranspiration and water stress from remote-sensing data is to exploit the available surface temperature as a signature of the surface energy balance. Remotely sensed energy balance models enable one to estimate stress levels and, in turn, the water status of continental surfaces. Dual-source models are particularly useful since they allow derivation of a rough estimate of the water stress of the vegetation instead of that of a soil–vegetation composite. They either assume that the soil and the vegetation interact almost independently with the atmosphere (patch approach corresponding to a parallel resistance scheme) or are tightly coupled (layer approach corresponding to a series resistance scheme). The water status of both sources is solved simultaneously from a single surface temperature observation based on a realistic underlying assumption which states that, in most cases, the vegetation is unstressed, and that if the vegetation is stressed, evaporation is negligible. In the latter case, if the vegetation stress is not properly accounted for, the resulting evaporation will decrease to unrealistic levels (negative fluxes) in order to maintain the same total surface temperature. This work assesses the retrieval performances of total and component evapotranspiration as well as surface and plant water stress levels by (1) proposing a new dual-source model named Soil Plant Atmosphere and Remote Sensing Evapotranspiration (SPARSE) in two versions (parallel and series resistance networks) based on the TSEB (Two-Source Energy Balance model, Norman et al., 1995) model rationale as well as state-of-the-art formulations of turbulent and radiative exchange, (2) challenging the limits of the underlying hypothesis for those two versions through a synthetic retrieval test and (3) testing the water stress retrievals (vegetation water stress and moisture-limited soil evaporation) against in situ data over contrasted test sites (irrigated and rainfed wheat). We demonstrated with those two data sets that the SPARSE series model is more robust to component stress retrieval for this cover type, that its performance increases by using bounding relationships based on potential conditions (root mean square error lowered by up to 11 W m−2 from values of the order of 50–80 W m−2), and that soil evaporation retrieval is generally consistent with an independent estimate from observed soil moisture evolution.",2015,Hydrology and earth system sciences,Gilles Boulet; Bernard Mougenot; Jean-Paul Lhomme; P. Fanise; Zohra Lili‐Chabaane; Albert Olioso; Malik Bahir; Vincent Rivalland; Lionel Jarlan; Olivier Merlin; B. Coudert; Salah Er‐Raki; Jean‐Pierre Lagouarde,"Cadi Ayyad University; Centre National de la Recherche Scientifique; Centre d'Études Spatiales de la Biosphère; Institut National Agronomique de Tunisie; Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement; Institut National de la Recherche Agronomique; Institut de Recherche pour le Développement; Interaction Sol Plante Atmosphère; Laboratoire d'étude des Interactions Sol - Agrosystème - Hydrosystème; University of Carthage; Université Toulouse III - Paul Sabatier; Université d'Avignon et des Pays de Vaucluse",FR;MA;TN,82,True,gold,1027-5606,Evapotranspiration; Environmental science; Vegetation (pathology); Water balance; Energy balance; Evaporation; Arid; Soil water; Atmosphere (unit); Soil science; Remote sensing; Hydrology (agriculture); Meteorology; Geology; Geography,ETo_Software_Tools
https://openalex.org/W2772808999,openalex,10.3390/rs9121181,Combining Remote Sensing and Water-Balance Evapotranspiration Estimates for the Conterminous United States,"Evapotranspiration (ET) is a key component of the hydrologic cycle, accounting for ~70% of precipitation in the conterminous U.S. (CONUS), but it has been a challenge to predict accurately across different spatio-temporal scales. The increasing availability of remotely sensed data has led to significant advances in the frequency and spatial resolution of ET estimates, derived from energy balance principles with variables such as temperature used to estimate surface latent heat flux. Although remote sensing methods excel at depicting spatial and temporal variability, estimation of ET independently of other water budget components can lead to inconsistency with other budget terms. Methods that rely on ground-based data better constrain long-term ET, but are unable to provide the same temporal resolution. Here we combine long-term ET estimates from a water-balance approach with the SSEBop (operational Simplified Surface Energy Balance) remote sensing-based ET product for 2000–2015. We test the new combined method, the original SSEBop product, and another remote sensing ET product (MOD16) against monthly measurements from 119 flux towers. The new product showed advantages especially in non-irrigated areas where the new method showed a coefficient of determination R2 of 0.44, compared to 0.41 for SSEBop or 0.35 for MOD16. The resulting monthly data set will be a useful, unique contribution to ET estimation, due to its combination of remote sensing-based variability and ground-based long-term water balance constraints.",2017,Remote Sensing,M. D. Reitz; G. B. Senay; Ward E. Sanford,United States Geological Survey,US,38,True,gold,2072-4292,Evapotranspiration; Environmental science; Water balance; Energy balance; Remote sensing; Precipitation; Water cycle; Latent heat; Meteorology; Geography; Geology,ETo_Software_Tools
https://openalex.org/W2111819658,openalex,10.18551/rjoas.2014-12.02,ANALYSIS OF RAINFALL DATA TO ESTIMATE RAIN CONTRIBUTION TOWARDS CROP WATER REQUIREMENT USING CROPWAT MODEL,"A study was carried out to define the analysis of rainfall data in order to estimate its contribution towards crop water requirements to overcome these problems. Rainfall and climatic data was collected from metrological stations, C.P UAF rain gauge (A), (AARI), (B), (CAA), (C) and (WAPDA), (D), Faisalabad of given region and this data was reserved for cross validation. The test station's (A) rainfall data was subjected to double mass curve technique to check its consistency with respect to other rainfall stations (B, C and D) in that area. The results derived by double curve technique were accurate for interested gauge station because there was no any break in curve. Then this consistent data was used to determine effective rainfall. The ET o was established by using penman-monteith method in the course of CROPWAT model and its effect with respect to other parameters like sun shine hour, wind speed, maximum & minimum temperature and rainfall humidity were determined. It was founded that the reference evapotranspiration (ET o ) is more during April to September due to increase in temperature and low in remaining months. After that data was placed in the model to acquire crop water requirement and irrigation of illustrative crops (wheat & maize) from the district. Through which we estimated that 7.5% rainfall for wheat and 15.5% rainfall for maize can contribute in actual irrigation per year. Through which we determined that 92.5 % and 84.5 % irrigation is required for wheat and maize crop respectively.",2014,Russian Journal of Agricultural and Socio-Economic Sciences,Tahir Saeed Laghari; Abdul Khaliq; Syed Hamid Hussain Shah; Shaukat Ali; Haroon Shahzad; Umair M. Nasir,University of Agriculture Faisalabad,PK,4,True,gold,2226-1184,Evapotranspiration; Irrigation; Rain gauge; Environmental science; Crop; Hydrology (agriculture); Crop coefficient; Penman–Monteith equation; Mathematics; Agronomy; Meteorology; Geography; Precipitation,ETo_Software_Tools
https://openalex.org/W3015501263,openalex,10.3390/rs12071221,Global Trends in Evapotranspiration Dominated by Increases across Large Cropland Regions,"Irrigated croplands require large annual water inputs and are critical to global food production. Actual evapotranspiration (AET) is a main index of water use in croplands, and several remote-sensing products have been developed to quantify AET at the global scale. In this study, we estimate global trends in actual AET, potential ET (PET), and precipitation rate (PP) utilizing the MODIS Evapotranspiration product (2001–2018) within the Google Earth Engine cloud-computing environment. We then introduce a new index based on a combination of AET, PET, and PP estimates—the evapotranspiration warning index (ETWI)—which we use to evaluate the sustainability of observed AET trends. We show that while AET has not considerably changed across global natural lands, it has significantly increased across global croplands (+14% ± 5%). The average ETWI for global croplands is −0.40 ± 0.25, which is largely driven by an extreme trend in AET, exceeding both PET and PP trends. Furthermore, the trends in water and energy limited areas demonstrate, on a global scale, while AET and PET do not have significant trends in both water and energy limited areas, the increasing trend of PP in energy-limited areas is more than water-limited areas. Averaging cropland ETWI trends at the country level further revealed nonsustainable trends in cropland water consumptions in Thailand, Brazil, and China. These regions were also found to experiencing some of the largest increases in net primary production (NPP) and solar-induced fluorescence (SIF), suggesting that recent increases in food production may be dependent on unsustainable water inputs. Globally, irrigated maize was found to be associated with nonsustainable AET trends relative to other crop types. We present an online open access application designed to enable near real-time monitoring and improve the understanding of global water consumption and availability.",2020,Remote Sensing,Mostafa Javadian; Ali Behrangi; William K. Smith; Joshua B. Fisher,Jet Propulsion Laboratory; University of Arizona,US,42,True,gold,2072-4292,Evapotranspiration; Environmental science; Primary production; Precipitation; Water use; Physical geography; Hydrology (agriculture); Meteorology; Geography; Ecosystem; Agronomy; Ecology,ETo_Software_Tools
https://openalex.org/W2043806011,openalex,10.1016/j.rse.2009.11.010,Mapping evapotranspiration using MODIS and MM5 Four-Dimensional Data Assimilation,,2010,Remote Sensing of Environment,Keunchang Jang; Sinkyu Kang; Jea-Chul Kim; Chong Bum Lee; Taehee Kim; Joon Kim; Ryuichi Hirata; Nobuko Saigusa,Kangwon National University; Korea Institute of Geoscience and Mineral Resources; National Institute for Agro-Environmental Sciences; National Institute for Environmental Studies; Yonsei University,JP;KR,54,False,closed,0034-4257,Environmental science; Moderate-resolution imaging spectroradiometer; Evapotranspiration; MM5; Shortwave; Remote sensing; Albedo (alchemy); Meteorology; Data assimilation; Water cycle; Mesoscale meteorology; Satellite; Radiative transfer; Geography,ETo_Software_Tools
https://openalex.org/W4400849107,openalex,10.1016/j.heliyon.2024.e34767,"Comparative analysis of actual evapotranspiration values estimated by METRIC model using LOCAL data and EEFlux for an irrigated area in Northern Sinaloa, Mexico","Landsat images combined with the METRIC model have been used in applications such as EEFlux to estimate actual evapotranspiration ( E T a ) in irrigated areas, with uncertainty as to whether the results are sufficiently accurate at local scales. This work compares temporally and spatially E T a estimates using Landsat imagery and the METRIC model with LOCAL measured weather data and EEFlux for an irrigated area in northern Sinaloa, Mexico, from 1995 to 2018. A regression analysis and error metrics such as coefficient of determination (R 2 ), mean absolute error (MAE), root mean square error (RMSE) and slope were used to compare both models. The temporal analysis results confirm that E T a differences are closely related to crop growth and that the daily mean absolute error was 1.17 mm/day. Spatial analysis showed that when using only cropland pixels without non-cropland pixels in EEFlux, the R 2 increases from 0.36 to 0.73, and the RMSE decreases from 2.52 to 1.98 mm/day. Therefore, EEFlux should be limited to cropland areas, and it is suggested to exclude Landsat images close to the planting and harvesting season to reduce the differences.",2024,Heliyon,Braulio Antonio Vázquez-Rodríguez; Ronald Ernesto Ontiveros‐Capurata; Alberto González-Sánchez; Osías Ruíz‐Álvarez,Instituto Mexicano de Tecnología del Agua; Instituto Nacional de Investigaciones Forestales Agrícolas y Pecuarias,MX,4,True,gold,2405-8440,Evapotranspiration; Metric (unit); Hydrology (agriculture); Environmental science; Tonne; Physical geography; Geography; Forestry; Mathematics; Geology; Ecology; Archaeology; Engineering; Biology; Geotechnical engineering,ETo_Software_Tools
https://openalex.org/W4408378153,openalex,10.1002/ird.3099,Estimating Reference Evapotranspiration Using Reanalysis Data from the Google Earth Engine: A Case Study From an Arid Hydrological Region in Mexico,"ABSTRACT Reference evapotranspiration (ETo) and crop coefficients (Kc) can be used for the estimation of crop water requirements. Estimating the ETo using the FAO‐56 Penman–Monteith (FAO‐56 PM) method requires various climatic variables that are not commonly available in developing countries. The emergence of long‐term assimilated reanalysis products offers an alternative for consistent climate data. However, reanalysis data (RD) must be validated before being applied regionally. This document presents the evaluation of five reanalysis datasets (CFSv2, GLDAS, NLDAS, RTMA, and the NASA‐POWER [NP]) to estimate ETo in an arid hydrological region of northern Mexico using daily information observed at 26 meteorological stations. Additionally, four different cases are examined, in which the FAO‐56 PM and Hargreaves and Samani (HS) methods are used with reanalysis and measured data. According to the results, the RTMA data show the best performance for temperature, CFSv2 for wind speed, and the NP for solar radiation. Although NLDAS contains hourly information, it has low performance. The five datasets tend to overestimate ETo. The FAO‐56 PM method combined with RD outperforms the HS method. In the study area, when observed data are not available, ETo can be estimated via the FAO‐56 PM method and RD from different sets.",2025,Irrigation and Drainage,Sergio Iván Jiménez‐Jiménez; Mariana de Jesús Marcial‐Pablo; Ignacio Sánchez Cohen; Waldo Ojeda‐Bustamante; Marco A. Inzunza-Ibarra; José Alberto Urrieta‐Velazquez,Instituto Nacional de Investigaciones Forestales Agrícolas y Pecuarias; Universidad Autónoma de Guerrero,MX,2,True,bronze,1531-0353,Evapotranspiration; Arid; Environmental science; Hydrology (agriculture); Geography; Water resource management; Geology; Geotechnical engineering; Ecology,ETo_Software_Tools
